price,location,area,year,rooms,level,state
472 000 zł,"Kraków, Prądnik Biały, Szymona Zimorowicza",50 m²,2020,3,3,do wykończenia
467 500 zł,"Kraków, Prądnik Biały, Szymona Zimorowicza","53,01 m²",2020,3,4,do wykończenia
458 500 zł,"Kraków, Prądnik Biały, Szymona Zimorowicza","49,01 m²",2020,3,4,do wykończenia
345 600 zł,"Kraków, Prądnik Biały, Szymona Zimorowicza",37 m²,2020,2,parter,do wykończenia
287 500 zł,"Kraków, Prądnik Biały, Szymona Zimorowicza",25 m²,2020,1,5,do wykończenia
366 500 zł,"Kraków, Prądnik Biały, Szymona Zimorowicza","34,01 m²",2020,2,3,do wykończenia
425 000 zł,"Kraków, Prądnik Biały, Adama Vetulaniego",38 m²,2020,2,3,do zamieszkania
530 915 zł,"Kraków, Prądnik Biały, Bronowice Wielkie","63,81 m²",2020,3,1,do wykończenia
560 000 zł,"Kraków, Prądnik Biały, Bronowice Wielkie, Stawowa","55,15 m²",2018,2,parter,do zamieszkania
425 000 zł,"Kraków, Prądnik Biały, ul. Kuźnicy Kołłątajowskiej",45 m²,2002,2,parter,do zamieszkania
380 000 zł,"Kraków, Prądnik Biały, Tonie","38,09 m²",2020,3,parter,do wykończenia
510 103 zł,"Kraków, Prądnik Biały, Tonie, Gaik","65,57 m²",2020,3,parter,do wykończenia
325 000 zł,"Kraków, Prądnik Biały, Białoprądnicka","47,80 m²",2000,2,parter,do zamieszkania
510 000 zł,"Kraków, Prądnik Biały, Wincentego Danka",48 m²,1978,4,4,do zamieszkania
501 958 zł,"Kraków, Prądnik Biały","65,47 m²",2021,3,1,do wykończenia
468 280 zł,"Kraków, Prądnik Biały","50,90 m²",2020,3,1,do wykończenia
270 000 zł,"Kraków, Prądnik Biały",28 m²,2021,1,1,do wykończenia
570 000 zł,"Kraków, Prądnik Biały, Henryka Pachońskiego","48,54 m²",2018,2,4,do zamieszkania
455 000 zł,"Kraków, Prądnik Biały, Szymona Zimorowicza",49 m²,2020,3,3,do wykończenia
799 000 zł,"Kraków, Prądnik Biały",73 m²,2018,3,3,do zamieszkania
519 000 zł,"Kraków, Prądnik Biały, Azory, Eliasza Radzikowskiego",45 m²,1972,2,1,do zamieszkania
590 000 zł,"Kraków, Prądnik Biały, Azory, Mariana Smoluchowskiego",52 m²,1960,2,3,do zamieszkania
360 000 zł,"Kraków, Prądnik Biały, Arcybiskupa Zygmunta Szczęsnego Felińskiego",36 m²,2011,2,2,do remontu
375 000 zł,"Kraków, Prądnik Biały, Mikołaja Reja",38 m²,2000,1,parter,do zamieszkania
286 000 zł,"Kraków, Prądnik Biały, Jasna","25,03 m²",2021,1,1,do wykończenia
325 000 zł,"Kraków, Prądnik Biały, Górka Narodowa, ul. Stefana Banacha","35,21 m²",2021,2,1,do wykończenia
415 000 zł,"Kraków, Prądnik Biały, ul. ks. Józefa Meiera","53,50 m²",2007,2,parter,do zamieszkania
389 000 zł,"Kraków, Prądnik Biały, Adama Vetulaniego","37,50 m²",2020,2,3,do wykończenia
486 005 zł,"Kraków, Prądnik Biały, Stefana Banacha","57,82 m²",2020,3,parter,do wykończenia
968 502 zł,"Kraków, Prądnik Biały, Stefana Banacha","104,14 m²",2020,5,4,do zamieszkania
681 059 zł,"Kraków, Prądnik Biały, Stefana Banacha","79,64 m²",2020,4,2,do zamieszkania
329 000 zł,"Kraków, Prądnik Biały, ul. Henryka Pachońskiego",36 m²,2020,2,1,do wykończenia
398 000 zł,"Kraków, Prądnik Biały",45 m²,2021,3,2,do wykończenia
325 000 zł,"Kraków, Prądnik Biały, ul. Stefana Banacha","35,60 m²",2021,2,4,do wykończenia
485 000 zł,"Kraków, Prądnik Biały, Żabiniec",45 m²,1970,3,1,do zamieszkania
240 000 zł,"Kraków, Prądnik Biały, Azory, ul. Bolesława Czerwieńskiego","25,32 m²",1970,1,4,do zamieszkania
469 000 zł,"Kraków, Prądnik Biały, ul. Henryka Pachońskiego",58 m²,2021,3,2,do wykończenia
493 000 zł,"Kraków, Prądnik Biały, Azory, ul. Władysława Podkowińskiego","46,84 m²",2005,2,1,do zamieszkania
499 000 zł,"Kraków, Prądnik Biały, Henryka Pachońskiego",60 m²,1977,3,4,do remontu
290 000 zł,"Kraków, Prądnik Biały, Niska","22,19 m²",2020,1,parter,do zamieszkania
599 000 zł,"Kraków, Prądnik Biały, ul. Krowoderskich Zuchów","63,80 m²",1970,4,3,do zamieszkania
575 771 zł,"Kraków, Prądnik Biały, Zygmunta Glogera","69,37 m²",2021,3,parter,do zamieszkania
349 999 zł,"Kraków, Prądnik Biały, Szymona Zimorowicza",39 m²,2020,2,parter,do wykończenia
362 000 zł,"Kraków, Prądnik Biały, Szymona Zimorowicza",34 m²,2020,2,3,do wykończenia
410 000 zł,"Kraków, Prądnik Biały, Azory, Henryka Pachońskiego",46 m²,1978,3,1,do remontu
459 000 zł,"Kraków, Prądnik Biały, Górka Narodowa",67 m²,2005,3,1,do zamieszkania
329 000 zł,"Kraków, Prądnik Biały","34,48 m²",2021,2,1,do wykończenia
465 000 zł,"Kraków, Prądnik Biały","54,73 m²",2021,3,5,do wykończenia
570 000 zł,"Kraków, Prądnik Biały, ul. Kuźnicy Kołłątajowskiej","72,40 m²",1997,3,2,do zamieszkania
463 000 zł,"Kraków, Prądnik Biały, Szymona Zimorowicza",53 m²,2020,3,5,do wykończenia
465 000 zł,"Kraków, Prądnik Biały, Szymona Zimorowicza","50,01 m²",2020,3,2,do wykończenia
461 000 zł,"Kraków, Prądnik Biały, Szymona Zimorowicza",50 m²,2020,3,3,do wykończenia
499 000 zł,"Kraków, Prądnik Biały, Henryka Pachońskiego",58 m²,2021,4,3,do wykończenia
795 000 zł,"Kraków, Prądnik Biały, Tonie, Gaik","100,58 m²",2015,4,1,do zamieszkania
295 000 zł,"Kraków, Prądnik Biały, ul. Witkowicka","27,26 m²",2012,1,parter,do zamieszkania
669 805 zł,"Kraków, Prądnik Biały, Henryka Pachońskiego","61,45 m²",2021,4,5,do wykończenia
470 952 zł,"Kraków, Prądnik Biały, Henryka Pachońskiego","50,64 m²",2021,3,1,do wykończenia
286 235 zł,"Kraków, Prądnik Biały, Henryka Pachońskiego","24,89 m²",2021,1,5,do wykończenia
363 759 zł,"Kraków, Prądnik Biały, Henryka Pachońskiego","33,22 m²",2021,2,1,do wykończenia
378 360 zł,"Kraków, Prądnik Biały, Henryka Pachońskiego","42,04 m²",2021,2,parter,do wykończenia
576 000 zł,"Kraków, Prądnik Biały, Władysława Łokietka 242",64 m²,2017,4,2,do zamieszkania
362 000 zł,"Kraków, Prądnik Biały, Szymona Zimorowicza",34 m²,2020,2,parter,do wykończenia
442 000 zł,"Kraków, Prądnik Biały, Szymona Zimorowicza",50 m²,2020,3,5,do wykończenia
435 000 zł,"Kraków, Prądnik Biały, Siewna","52,60 m²",1980,2,4,do zamieszkania
739 000 zł,"Kraków, Prądnik Biały, Józefa Chełmońskiego","76,90 m²",2014,3,2,do zamieszkania
520 000 zł,"Kraków, Prądnik Biały, Józefa Chełmońskiego","47,51 m²",2013,2,3,do zamieszkania
519 000 zł,"Kraków, Prądnik Biały",56 m²,2014,2,4,do zamieszkania
284 999 zł,"Kraków, Prądnik Biały, Szymona Zimorowicza",25 m²,2020,1,parter,do wykończenia
617 000 zł,"Kraków, Prądnik Biały, Szymona Zimorowicza",57 m²,2020,3,6,do wykończenia
399 910 zł,"Kraków, Prądnik Biały","39,40 m²",2021,2,6,do zamieszkania
326 796 zł,"Kraków, Prądnik Biały","28,92 m²",2021,1,3,do wykończenia
364 635 zł,"Kraków, Prądnik Biały","33,30 m²",2021,2,3,do zamieszkania
285 000 zł,"Kraków, Prądnik Biały, Szymona Zimorowicza",25 m²,2020,1,5,do wykończenia
298 000 zł,"Kraków, Prądnik Biały, Bronowice Wielkie, ul. Stawowa","31,04 m²",2020,2,2,do wykończenia
399 000 zł,"Kraków, Prądnik Biały, Bronowice Wielkie, ul. Sosnowiecka","38,89 m²",2018,2,parter,do zamieszkania
343 000 zł,"Kraków, Prądnik Biały, Szymona Zimorowicza",37 m²,2020,2,3,do wykończenia
600 000 zł,"Kraków, Prądnik Biały, ul. Bociana","49,54 m²",2012,2,7,do zamieszkania
298 000 zł,"Kraków, Prądnik Biały, Szymona Zimorowicza",27 m²,2020,1,parter,do wykończenia
577 818 zł,"Kraków, Prądnik Biały, Jabłonna","61,47 m²",2020,3,3,do wykończenia
458 677 zł,"Kraków, Prądnik Biały","57,94 m²",2020,3,4,do wykończenia
435 138 zł,"Kraków, Prądnik Biały, Stefana Banacha","50,20 m²",2020,2,1,do wykończenia
395 921 zł,"Kraków, Prądnik Biały, Stefana Banacha","42,19 m²",2020,2,3,do wykończenia
456 649 zł,"Kraków, Prądnik Biały, Stefana Banacha","59,89 m²",2020,3,1,do wykończenia
652 578 zł,"Kraków, Prądnik Biały, Stefana Banacha",86 m²,2020,4,1,do wykończenia
597 000 zł,"Kraków, Prądnik Biały, Szymona Zimorowicza",55 m²,2020,3,5,do wykończenia
385 000 zł,"Kraków, Prądnik Biały, Na kozłówce 4","44,31 m²",1975,2,4,do zamieszkania
597 000 zł,"Kraków, Prądnik Biały, ul. Starego Wiarusa",73 m²,2009,3,parter,do zamieszkania
799 000 zł,"Kraków, Prądnik Biały, Tonie, ul. Władysława Łokietka","113,43 m²",2020,6,1,do wykończenia
749 000 zł,"Kraków, Prądnik Biały, Tonie, ul. Władysława Łokietka","104,46 m²",2020,5,parter,do wykończenia
483 226 zł,"Kraków, Prądnik Biały","68,06 m²",2019,4,parter,do wykończenia
437 500 zł,"Kraków, Prądnik Biały","62,50 m²",1980,3,parter,do remontu
517 700 zł,"Kraków, Śródmieście, al. 29 Listopada",62 m²,1994,3,parter,do zamieszkania
599 000 zł,"Kraków, Śródmieście, płk. pil. Stefana Łaszkiewicza","61,59 m²",2020,3,5,do wykończenia
660 000 zł,"Kraków, Śródmieście, ul. bp. Jana Prandoty",48 m²,2020,3,2,do zamieszkania
995 000 zł,"Kraków, Śródmieście",77 m²,1930,3,1,do zamieszkania
405 000 zł,"Kraków, Śródmieście","50,40 m²",1962,2,4,do remontu
517 700 zł,"Kraków, Śródmieście, al. 29 Listopada",62 m²,1994,3,parter,do zamieszkania
325 000 zł,"Kraków, Śródmieście, Aleksandra Lubomirskiego","38,61 m²",1914,2,suterena,do zamieszkania
920 000 zł,"Kraków, Śródmieście, ul. Dąbska 18N","71,54 m²",2013,3,4,do zamieszkania
749 000 zł,"Kraków, Śródmieście, Centrum, ul. Rogatka","96,26 m²",2005,4,1,do zamieszkania
599 000 zł,"Kraków, Śródmieście, płk. pil. Stefana Łaszkiewicza","61,59 m²",2020,3,5,do wykończenia
890 000 zł,"Kraków, Śródmieście, Hieronima Wietora",60 m²,1989,2,1,do zamieszkania
311 662 zł,"Kraków, Śródmieście, Zenona Klemensiewicza","22,50 m²",2021,1,4,do wykończenia
208 899 zł,"Kraków, Śródmieście, Zenona Klemensiewicza","13,30 m²",2021,1,parter,do wykończenia
389 000 zł,"Kraków, Śródmieście","29,30 m²",2020,1,5,do zamieszkania
776 594 zł,"Kraków, Śródmieście","70,28 m²",2020,3,3,do wykończenia
266 000 zł,"Kraków, Śródmieście, ul. Zaułek Wileński","25,14 m²",1970,1,10,do zamieszkania
810 000 zł,"Kraków, Śródmieście, Rakowicka",53 m²,2018,3,4,do zamieszkania
627 445 zł,"Kraków, Śródmieście, bp. Jana Prandoty","68,95 m²",2021,3,1,do wykończenia
653 598 zł,"Kraków, Śródmieście, bp. Jana Prandoty","66,02 m²",2021,3,parter,do wykończenia
1 230 000 zł,"Kraków, Śródmieście, Karmelicka",110 m²,1920,3,3,do zamieszkania
895 000 zł,"Kraków, Śródmieście","91,10 m²",1918,3,1,do wykończenia
1 189 000 zł,"Kraków, Śródmieście, ul. Rakowicka",86 m²,2015,4,5,do zamieszkania
420 000 zł,"Kraków, Śródmieście, Macieja Miechowity",53 m²,1960,2,4,do remontu
807 084 zł,"Kraków, Śródmieście, Plac Kossaka 5","50,76 m²",2019,2,1,do wykończenia
588 997 zł,"Kraków, Śródmieście, Plac Kossaka 5","39,53 m²",2019,2,2,do wykończenia
497 620 zł,"Kraków, Śródmieście, Plac Kossaka 5","35,80 m²",2019,1,5,do wykończenia
1 000 000 zł,"Kraków, Śródmieście",100 m²,1930,3,1,do zamieszkania
1 500 000 zł,"Kraków, Śródmieście",100 m²,2012,4,1,do zamieszkania
899 000 zł,"Kraków, Śródmieście, Szlak",60 m²,2010,2,6,do zamieszkania
740 000 zł,"Kraków, Śródmieście",80 m²,1900,2,2,do wykończenia
266 000 zł,"Kraków, Śródmieście","25,14 m²",1970,1,10,do zamieszkania
609 000 zł,"Kraków, Śródmieście, al. 29 Listopada","45,60 m²",2018,2,9,do zamieszkania
1 980 000 zł,"Kraków, Śródmieście",132 m²,2013,4,4,do zamieszkania
549 000 zł,"Kraków, Śródmieście, Mogilska","63,85 m²",1950,3,1,do remontu
517 700 zł,"Kraków, Śródmieście, al. 29 Listopada",62 m²,1994,3,parter,do zamieszkania
389 000 zł,"Kraków, Śródmieście","29,30 m²",2020,1,5,do zamieszkania
609 000 zł,"Kraków, Śródmieście",46 m²,2019,2,9,do zamieszkania
980 000 zł,"Kraków, Śródmieście",71 m²,1934,2,1,do zamieszkania
680 000 zł,"Kraków, Śródmieście, al. 29 Listopada",60 m²,2019,2,2,do zamieszkania
590 000 zł,"Kraków, Śródmieście, Aleksandra Lubomirskiego",51 m²,1912,2,1,do zamieszkania
963 585 zł,"Kraków, Śródmieście, bp. Jana Prandoty","91,77 m²",2021,4,1,do wykończenia
350 336 zł,"Kraków, Śródmieście, bp. Jana Prandoty","25,76 m²",2021,1,2,do wykończenia
423 283 zł,"Kraków, Śródmieście, bp. Jana Prandoty","35,57 m²",2021,2,4,do wykończenia
583 000 zł,"Kraków, Śródmieście",33 m²,2019,2,1,do zamieszkania
299 000 zł,"Kraków, Śródmieście","18,30 m²",1920,1,2,do zamieszkania
594 000 zł,"Kraków, Śródmieście, Cieszyńska",65 m²,1960,2,3,do zamieszkania
1 150 000 zł,"Kraków, Śródmieście","74,23 m²",1930,4,2,do zamieszkania
635 000 zł,"Kraków, Śródmieście, św. Łazarza","44,34 m²",1924,2,parter,do zamieszkania
699 999 zł,"Kraków, Śródmieście, Centrum, Barska","72,15 m²",2020,3,1,do wykończenia
696 062 zł,"Kraków, Śródmieście, bp. Jana Prandoty","68,51 m²",2021,3,2,do wykończenia
1 018 290 zł,"Kraków, Śródmieście, bp. Jana Prandoty","93,25 m²",2021,4,5,do wykończenia
1 160 000 zł,"Kraków, Śródmieście",120 m²,1937,4,2,do zamieszkania
754 600 zł,"Kraków, Śródmieście, Centrum",77 m²,1885,3,3,do remontu
430 000 zł,"Kraków, Śródmieście, Macieja Miechowity","53,30 m²",1960,2,4,do remontu
539 000 zł,"Kraków, Śródmieście","42,30 m²",2020,2,4,do wykończenia
1 080 000 zł,"Kraków, Śródmieście, Śląska",110 m²,1930,4,3,do remontu
495 000 zł,"Kraków, Śródmieście, Aleja Pokoju",50 m²,1965,3,3,do zamieszkania
1 260 000 zł,"Kraków, Śródmieście, pl. Na Groblach","50,31 m²",2020,3,4,do zamieszkania
1 650 000 zł,"Kraków, Śródmieście, pl. Na Groblach","66,02 m²",2020,3,4,do zamieszkania
645 000 zł,"Kraków, Śródmieście, Aleksandra Lubomirskiego",55 m²,1912,2,2,do zamieszkania
650 000 zł,"Kraków, Śródmieście, Mikołaja Zyblikiewicza","49,09 m²",1927,2,5,do zamieszkania
870 000 zł,"Kraków, Śródmieście","63,20 m²",1896,3,2,do zamieszkania
580 000 zł,"Kraków, Śródmieście, Sądowa",50 m²,1960,2,2,do zamieszkania
1 160 000 zł,"Kraków, Śródmieście","120,10 m²",1937,4,2,do remontu
405 000 zł,"Kraków, Śródmieście","50,40 m²",1962,2,4,do remontu
1 000 000 zł,"Kraków, Śródmieście",100 m²,1930,3,1,do zamieszkania
700 000 zł,"Kraków, Śródmieście",50 m²,2002,2,5,do zamieszkania
970 000 zł,"Kraków, Śródmieście, Lubicz",46 m²,2015,2,2,do zamieszkania
504 000 zł,"Kraków, Śródmieście, Mogilska","42,54 m²",2020,2,3,do wykończenia
227 543 zł,"Kraków, Śródmieście, Zenona Klemensiewicza","16,01 m²",2021,1,4,do wykończenia
950 000 zł,"Kraków, Śródmieście, Centrum",90 m²,1975,4,3,do zamieszkania
630 985 zł,"Kraków, Śródmieście, Aleja 29 Listopada","65,05 m²",2020,3,2,do wykończenia
1 250 000 zł,"Kraków, Śródmieście, płk. Francesco Nullo","92,40 m²",2016,4,3,do zamieszkania
440 000 zł,"Kraków, Śródmieście, Mogilska",39 m²,1980,2,2,do zamieszkania
510 000 zł,"Kraków, Śródmieście, bp. Jana Prandoty","48,24 m²",2020,2,3,do wykończenia
208 374 zł,"Kraków, Śródmieście, Zenona Klemensiewicza","13,44 m²",2021,1,4,do wykończenia
227 543 zł,"Kraków, Śródmieście, Zenona Klemensiewicza","16,01 m²",2021,1,4,do wykończenia
679 000 zł,"Kraków, Śródmieście, Sądowa","67,70 m²",1981,3,2,do zamieszkania
283 662 zł,"Kraków, Śródmieście, Zenona Klemensiewicza","21,46 m²",2021,1,5,do wykończenia
227 543 zł,"Kraków, Śródmieście, Zenona Klemensiewicza","16,01 m²",2021,1,4,do wykończenia
227 709 zł,"Kraków, Śródmieście, Zenona Klemensiewicza","16,28 m²",2021,1,3,do wykończenia
226 040 zł,"Kraków, Śródmieście, Zenona Klemensiewicza","15,76 m²",2021,1,2,do wykończenia
232 543 zł,"Kraków, Śródmieście, Zenona Klemensiewicza","15,34 m²",2021,1,1,do wykończenia
1 387 870 zł,"Kraków, Śródmieście, Żelazna","126,17 m²",2021,1,parter,do wykończenia
602 343 zł,"Kraków, Śródmieście, Żelazna","37,67 m²",2021,2,1,do zamieszkania
285 107 zł,"Kraków, Śródmieście, Żelazna","17,17 m²",2021,1,1,do zamieszkania
297 718 zł,"Kraków, Śródmieście, Żelazna","16,41 m²",2021,1,3,do zamieszkania
273 982 zł,"Kraków, Śródmieście, Żelazna","16,50 m²",2021,1,1,do zamieszkania
277 534 zł,"Kraków, Śródmieście, Żelazna","16,41 m²",2021,1,1,do zamieszkania
535 000 zł,"Kraków, Śródmieście, Bosacka",37 m²,1912,1,1,do zamieszkania
1 750 000 zł,"Kraków, Śródmieście, Starowiślna",182 m²,1920,6,3,do zamieszkania
549 000 zł,"Kraków, Śródmieście, Cystersów","46,30 m²",1966,2,8,do zamieszkania
580 000 zł,"Kraków, Śródmieście, płk. Francesco Nullo",50 m²,1982,3,3,do zamieszkania
615 832 zł,"Kraków, Śródmieście, Stanisława Lema","62,84 m²",2021,3,4,do wykończenia
980 000 zł,"Kraków, Śródmieście, Jana Kochanowskiego",114 m²,1896,4,1,do remontu
510 000 zł,"Kraków, Śródmieście, al. 29 Listopada",51 m²,1970,4,2,do zamieszkania
373 700 zł,"Kraków, Śródmieście, Żelazna","20,37 m²",2021,1,2,do zamieszkania
531 729 zł,"Kraków, Śródmieście, Żelazna","31,44 m²",2021,2,4,do zamieszkania
281 931 zł,"Kraków, Śródmieście, Żelazna","16,67 m²",2021,1,2,do zamieszkania
285 107 zł,"Kraków, Śródmieście, Żelazna","17,17 m²",2021,1,2,do zamieszkania
319 959 zł,"Kraków, Śródmieście, Żelazna","20,01 m²",2021,1,parter,do zamieszkania
295 938 zł,"Kraków, Śródmieście, Żelazna","16,20 m²",2021,1,4,do zamieszkania
289 283 zł,"Kraków, Śródmieście, Żelazna","16,22 m²",2021,1,3,do zamieszkania
428 584 zł,"Kraków, Śródmieście","25,36 m²",2021,1,2,do zamieszkania
356 730 zł,"Kraków, Śródmieście","25,30 m²",2020,1,3,do wykończenia
517 700 zł,"Kraków, Śródmieście, al. 29 Listopada",62 m²,1994,3,parter,do zamieszkania
321 544 zł,"Kraków, Śródmieście","29,14 m²",2020,1,4,do wykończenia
1 230 000 zł,"Kraków, Śródmieście, Karmelicka",110 m²,1920,3,3,do zamieszkania
487 000 zł,"Kraków, Śródmieście",36 m²,2022,1,1,do wykończenia
429 000 zł,"Kraków, Śródmieście, Bosacka",32 m²,2016,1,3,do zamieszkania
1 196 000 zł,"Kraków, Śródmieście, al. Juliusza Słowackiego",104 m²,1956,4,2,do zamieszkania
511 200 zł,"Kraków, Śródmieście, Krupnicza","42,60 m²",1911,2,3,do remontu
1 210 800 zł,"Kraków, Śródmieście, Krupnicza","100,90 m²",1911,4,3,do remontu
1 130 400 zł,"Kraków, Śródmieście, Krupnicza","94,20 m²",1911,3,3,do remontu
576 000 zł,"Kraków, Śródmieście, Krupnicza",48 m²,1911,2,parter,do remontu
1 475 500 zł,"Kraków, Śródmieście, Krupnicza","113,50 m²",1911,3,4,do remontu
776 400 zł,"Kraków, Śródmieście, Krupnicza","64,70 m²",1911,3,3,do remontu
676 000 zł,"Kraków, Śródmieście, Krupnicza",52 m²,1911,3,parter,do remontu
519 600 zł,"Kraków, Śródmieście, Krupnicza","43,30 m²",1911,2,2,do remontu
750 000 zł,"Kraków, Śródmieście, Garbarska","79,38 m²",1897,4,4,do zamieszkania
945 000 zł,"Kraków, Śródmieście, Starowiślna",75 m²,1908,2,1,do zamieszkania
1 237 594 zł,"Kraków, Śródmieście, Plac Kossaka 5","83,06 m²",2019,3,1,do wykończenia
12 500 000 zł,"Kraków, Śródmieście, Krupnicza","1041,67 m²",1911,więcej niż 10,2,do remontu
1 059 000 zł,"Kraków, Śródmieście, Centrum, Długa","94,90 m²",1900,3,parter,do zamieszkania
515 000 zł,"Kraków, Śródmieście, Rakowicka",39 m²,2020,2,3,do wykończenia
1 499 000 zł,"Kraków, Śródmieście, al. Juliusza Słowackiego",136 m²,1930,5,3,do zamieszkania
490 000 zł,"Kraków, Śródmieście, Bonerowska",42 m²,1950,2,4,do zamieszkania
790 000 zł,"Kraków, Śródmieście, Bonerowska",63 m²,1950,2,4,do zamieszkania
675 000 zł,"Kraków, Śródmieście, Jezuitów","74,50 m²",2000,4,1,do zamieszkania
680 000 zł,"Kraków, Śródmieście, al. 29 Listopada",60 m²,2018,2,2,do zamieszkania
950 000 zł,"Kraków, Śródmieście, Szlak","70,11 m²",2009,3,1,do zamieszkania
620 000 zł,"Kraków, Śródmieście, Botaniczna",67 m²,1920,3,4,do zamieszkania
450 000 zł,"Kraków, Śródmieście, Botaniczna",40 m²,1920,2,4,do zamieszkania
1 049 000 zł,"Kraków, Śródmieście, Aleja płk. Władysława Beliny-Prażmowskiego","122,70 m²",1938,4,2,do zamieszkania
619 000 zł,"Kraków, Śródmieście","49,92 m²",2017,2,4,do zamieszkania
1 220 000 zł,"Kraków, Śródmieście, al. 29 Listopada",83 m²,2019,4,3,do zamieszkania
808 542 zł,"Kraków, Śródmieście, al. 29 Listopada","58,62 m²",2019,2,10,do zamieszkania
803 094 zł,"Kraków, Śródmieście, al. 29 Listopada","58,62 m²",2019,2,9,do zamieszkania
